,Unnamed: 0,class,tweet
22056,22056,Anti-Religion,rt qadiani religion totally based lie deception backed antiislam lobbysimilarly way deception havâ
22057,22057,Anti-Religion,rt qadiani religion totally based lie deception backed antiislam lobbysimilarly way deception havâ
22058,22058,Anti-Religion,qadiani religion totally based lie deception backed antiislam lobbysimilarly way deception thâ
22059,22059,Anti-Religion,rt french president anti islam uuuccuuuauuuuduauuuuucufucueuuuuauu
22060,22060,Anti-Religion,rt french president anti islam uuuccuuuauuuuduauuuuucufucueuuuuauu
22061,22061,Anti-Religion,rt french president anti islam uuuccuuuauuuuduauuuuucufucueuuuuauu
22062,22062,Anti-Religion,rt french president anti islam uuuccuuuauuuuduauuuuucufucueuuuuauu
22063,22063,Anti-Religion,rt qadiani religion totally based lie deception backed antiislam lobbysimilarly way deception trâ
22064,22064,Anti-Religion,french president anti islam uuuccuuuauuuuduauuuuucufucueuuuuauu
22065,22065,Anti-Religion,rt qadiani religion totally based lie deception backed antiislam lobbysimilarly way deception theyâ
22066,22066,Anti-Religion,another anniversary breitscheidplatz terrorist attack carried muslim refugee long criminalâ
22067,22067,Anti-Religion,trump done damage cause christ believer becoming râ
22068,22068,Anti-Religion,qadiani religion totally based lie deception backed antiislam lobbysimilarly way deception thâ
22069,22069,Anti-Religion,rt qadiani religion totally based lie deception backed antiislam lobbysimilarly way deception trâ
22070,22070,Anti-Religion,rt qadiani religion totally based lie deception backed antiislam lobbysimilarly way deception trâ
22071,22071,Anti-Religion,rt please report hateful anti islam account ask others
22072,22072,Anti-Religion,rt qadiani religion totally based lie deception backed antiislam lobbysimilarly way deception trâ
22073,22073,Anti-Religion,qadiani religion totally based lie deception backed antiislam lobbysimilarly way deception thâ
22074,22074,Anti-Religion,qadiani religion totally based lie deception backed antiislam lobbysimilarly way deception thâ
22075,22075,Anti-Religion,rt please report hateful anti islam account ask others
22076,22076,Anti-Religion,someone recently started wearing anti modi goggles andâ
22077,22077,Anti-Religion,rt please report hateful anti islam account ask others
22078,22078,Anti-Religion,pakistan created name islam never surrender anti islamic anti state elementsâ
22079,22079,Anti-Religion,done convince whole world war extra wmd lie needed start war islam whenâ
22080,22080,Anti-Religion,rt government interested problem people thief robber antiislam
22081,22081,Anti-Religion,indian assist pakistan selective sympathy always anti pakistan anti islam group ofâ
22082,22082,Anti-Religion,rt please report hateful anti islam account ask others
22083,22083,Anti-Religion,rt please report hateful anti islam account ask others
22084,22084,Anti-Religion,rt yeah fan caleb anti islam karate kick fight ep tinyprettythingsnâ
22085,22085,Anti-Religion,rt presence anti state ptm leader mohsin dawir opposition gathering reveals reality opposition hâ
22086,22086,Anti-Religion,rt please report hateful anti islam account ask others
22087,22087,Anti-Religion,presence anti state ptm leader mohsin dawir opposition gathering reveals reality oppositiâ
22088,22088,Anti-Religion,government interested problem people thief robber antiislamâ
22089,22089,Anti-Religion,rt presence anti state ptm leader mohsin dawir opposition gathering reveals reality opposition howâ
22090,22090,Anti-Religion,letâs see gulalai ismail start anti islam atheist time toâ
22091,22091,Anti-Religion,rt unseen force say antiislamist blaming tlp extremist political partyuc violent inciâ
22092,22092,Anti-Religion,unseen force say antiislamist blaming tlp extremist political partyuc violentâ
22093,22093,Anti-Religion,blunder amendment remove completely coz conspiracy pakistan security anti islamâ
22094,22094,Anti-Religion,rt presence anti state ptm leader mohsin dawir opposition gathering reveals reality opposition howâ
22095,22095,Anti-Religion,europen country hv agreed one currency euro muslim country agree one currency dinaar anâ
22096,22096,Anti-Religion,anti hindu publication pro islam ny time washington post ny post aljazeera bbc banned india
22097,22097,Anti-Religion,rt please report hateful anti islam account ask others
22098,22098,Anti-Religion,sort argument see racism anti semitismâ
22099,22099,Anti-Religion,rt please report hateful anti islam account ask others
22100,22100,Anti-Religion,rt please report hateful anti islam account ask others
22101,22101,Anti-Religion,rt presence anti state ptm leader mohsin dawir opposition gathering reveals reality opposition howâ
22102,22102,Anti-Religion,rt presence anti state ptm leader mohsin dawir opposition gathering reveals reality opposition howâ
22103,22103,Anti-Religion,rt please report hateful anti islam account ask others
22104,22104,Anti-Religion,rt please report hateful anti islam account ask others
22105,22105,Anti-Religion,rt presence anti state ptm leader mohsin dawir opposition gathering reveals reality opposition howâ
22106,22106,Anti-Religion,anti islam
22107,22107,Anti-Religion,rt presence anti state ptm leader mohsin dawir opposition gathering reveals reality opposition howâ
22108,22108,Anti-Religion,rt please report hateful anti islam account ask others
22109,22109,Anti-Religion,rt please report hateful anti islam account ask others
22110,22110,Anti-Religion,turkey recep tayyip erdogan sue dutch antiislam lawmaker insult via
22111,22111,Anti-Religion,rt please report hateful anti islam account ask others
22112,22112,Anti-Religion,rt please report hateful anti islam account ask others
22113,22113,Anti-Religion,rt please report hateful anti islam account ask others
22114,22114,Anti-Religion,rt please report hateful anti islam account ask others
22115,22115,Anti-Religion,drop racist propaganda lie democrat party black vote stifle black amâ
22116,22116,Anti-Religion,ufdnot sure entirely true many mosque backbone uncontrolled islam spread n anti natiâ
22117,22117,Anti-Religion,yeah fan caleb anti islam karate kick fight ep tinyprettythingsnetflix
22118,22118,Anti-Religion,rt presence anti state ptm leader mohsin dawir opposition gathering reveals reality opposition howâ
22119,22119,Anti-Religion,rt please report hateful anti islam account ask others
22120,22120,Anti-Religion,rt warnock praised racist antisemitic nation islam frontpagemag
22121,22121,Anti-Religion,rt please report hateful anti islam account ask others
22122,22122,Anti-Religion,rt please report hateful anti islam account ask others
22123,22123,Anti-Religion,rt please report hateful anti islam account ask others
22124,22124,Anti-Religion,rt please report hateful anti islam account ask others
22125,22125,Anti-Religion,rt please report hateful anti islam account ask others
22126,22126,Anti-Religion,normal people really gaf racist mfr say talk racist antisemite
22127,22127,Anti-Religion,rt please report hateful anti islam account ask others
22128,22128,Anti-Religion,rt please report hateful anti islam account ask others
22129,22129,Anti-Religion,rt please report hateful anti islam account ask others
22130,22130,Anti-Religion,rt please report hateful anti islam account ask others
22131,22131,Anti-Religion,rt please report hateful anti islam account ask others
22132,22132,Anti-Religion,rt new voa chief spark outcry view islam amp gay âi really implore people across political spectrum readâ
22133,22133,Anti-Religion,rt please report hateful anti islam account ask others
22134,22134,Anti-Religion,rt please report hateful anti islam account ask others
22135,22135,Anti-Religion,rt ptmantipakistanagenda ptm playing hand anti pakistan anti islam forceâ
22136,22136,Anti-Religion,rubbish islamophobia nonsense people afraid islam however happâ
22137,22137,Anti-Religion,rt please report hateful anti islam account ask others
22138,22138,Anti-Religion,rt please report hateful anti islam account ask others
22139,22139,Anti-Religion,anti islam anti god prophet muhammad pbuh
22140,22140,Anti-Religion,anti muslim content mean telling truth islam attacking world wonât silenced
22141,22141,Anti-Religion,rt presence anti state ptm leader mohsin dawir opposition gathering reveals reality opposition howâ
22142,22142,Anti-Religion,rt presence anti state ptm leader mohsin dawir opposition gathering reveals reality opposition howâ
22143,22143,Anti-Religion,sorry steve nation islam black panther farakahn antisemitism isnt antiziâ
22144,22144,Anti-Religion,fairly recent human life âevidenceâ morally right thing fâ
22145,22145,Anti-Religion,young man he posted thing facebook like want muslim dead fuck yoâ
22146,22146,Anti-Religion,rt presence anti state ptm leader mohsin dawir opposition gathering reveals reality opposition howâ
22147,22147,Anti-Religion,rt please report hateful anti islam account ask others
22148,22148,Anti-Religion,maybe thatâs anti islam doesnât go new woke stance
22149,22149,Anti-Religion,kijk norway antiislam protester ripped page muslim holy book antiislam rally world news op youtube
22150,22150,Anti-Religion,rt ptmantipakistanagenda ptm playing hand anti pakistan anti islam forceâ
22151,22151,Anti-Religion,rt ptmantipakistanagenda ptm playing hand anti pakistan anti islam forceâ
22152,22152,Anti-Religion,rt ptmantipakistanagenda ptm playing hand anti pakistan anti islam forceâ
22153,22153,Anti-Religion,rt please report hateful anti islam account ask others
22154,22154,Anti-Religion,ptmantipakistanagenda ptm playing hand anti pakistan anti islamâ
22155,22155,Anti-Religion,ptmantipakistanagenda ptm playing hand anti pakistan anti islamâ
22156,22156,Anti-Religion,rt presence anti state ptm leader mohsin dawir opposition gathering reveals reality opposition howâ
22157,22157,Anti-Religion,ptmantipakistanagenda ptm playing hand anti pakistan anti islamâ
22158,22158,Anti-Religion,lol used watch video hated thought everyone knew antiâ
22159,22159,Anti-Religion,ptmantipakistanagenda ptm playing hand anti pakistan anti islamâ
22160,22160,Anti-Religion,rt presence anti state ptm leader mohsin dawir opposition gathering reveals reality opposition howâ
22161,22161,Anti-Religion,starmer antisemitic anti islam anti hindu anti sikh entire establishmâ
22162,22162,Anti-Religion,starmer antisemitic anti islam anti hindu anti sikh entire establishment come crashiâ
22163,22163,Anti-Religion,rt presence anti state ptm leader mohsin dawir opposition gathering reveals reality opposition howâ
22164,22164,Anti-Religion,rt presence anti state ptm leader mohsin dawir opposition gathering reveals reality opposition howâ
22165,22165,Anti-Religion,rt please report hateful anti islam account ask others
22166,22166,Anti-Religion,rt presence anti state ptm leader mohsin dawir opposition gathering reveals reality opposition howâ
22167,22167,Anti-Religion,rt whenever get fact anti muslim sentiment prevalent routinely ignored think hadith wâ
22168,22168,Anti-Religion,acha corona k parday insanon chip laga rhe ab uski vaccine k parday kia kreingay un chip daâ
